sku_id,period,qty_total,category_id
599703217,2025-05-12,3.287508579165352,672241
599703217,2025-05-19,3.2330575615264574,672241
599703217,2025-05-26,3.837389808315814,672241
599703217,2025-06-02,1.7796179531781875,672241
599703217,2025-06-09,8.966383591475093,672241
599703217,2025-06-16,9.270610163679041,672241
746436995,2025-03-10,-0.1259883101948551,672241
746436995,2025-03-17,-0.1182464110127607,672241
746436995,2025-03-24,1.3892251739982044,672241
746436995,2025-03-31,0.3966099564470307,672241
746436995,2025-04-07,-0.09609196543918277,672241
746436995,2025-04-14,0.4108213239588042,672241
746436995,2025-04-21,-0.08224799468460026,672241
746436995,2025-04-28,-0.07559608725437622,672241
746436995,2025-05-05,0.43077247785055184,672241
746436995,2025-05-12,-0.06284543670843962,672241
746436995,2025-05-19,-0.05674690854910225,672241
746436995,2025-05-26,-0.05087754657962029,672241
746436995,2025-06-02,-0.04514505953367262,672241
746436995,2025-06-09,-0.03960450944722277,672241
746436995,2025-06-16,-0.03425430251214276,672241
2709580011,2025-03-10,0.8853431510116061,672241
2709580011,2025-03-17,0.3854524522466646,672241
2709580011,2025-03-24,-0.11446588840876404,672241
2709580011,2025-03-31,0.8855921932096048,672241
2709580011,2025-04-07,-0.11436550710638754,672241
2709580011,2025-04-14,-0.11436597278737859,672241
2709580011,2025-04-21,-0.11439349908223728,672241
2709580011,2025-04-28,-0.6144075034242871,672241
2709580011,2025-05-05,-0.1143818771236691,672241
2709580011,2025-05-12,-0.11432074622203464,672241
2709580011,2025-05-19,0.8857413729279493,672241
2709580011,2025-05-26,0.8857688811161242,672241
2709580011,2025-06-02,0.8857523261700289,672241
2709580011,2025-06-09,-0.11425802884744118,672241
2709580011,2025-06-16,-0.11421460598934796,672241
2709580215,2025-03-10,0.06250167300307286,672241
2709580215,2025-03-17,0.06259112467647104,672241
2709580215,2025-03-24,0.06267739307246062,672241
2709580215,2025-03-31,1.0628067954112792,672241
2709580215,2025-04-07,0.562862489960826,672241
2709580215,2025-04-14,0.06291094881434328,672241
2709580215,2025-04-21,0.06297036886342283,672241
2709580215,2025-04-28,0.06301155911556938,672241
2709580215,2025-05-05,0.5630651799482043,672241
2709580215,2025-05-12,0.563084831015022,672241
2709580215,2025-05-19,2.0631779740978438,672241
2709580215,2025-05-26,0.0631460886055713,672241
2709580215,2025-06-02,0.06318221979613342,672241
2709580215,2025-06-09,1.5631404954201717,672241
2709580215,2025-06-16,0.5632089694470477,672241
2787887686,2025-03-10,-0.8941973044251819,672241
2787887686,2025-03-17,-0.8943146042942252,672241
2787887686,2025-03-24,-0.8945001004542372,672241
2787887686,2025-03-31,-0.8948284167608176,672241
2787887686,2025-04-07,-0.8952410358802827,672241
2787887686,2025-04-14,-0.8956286573470711,672241
2787887686,2025-04-21,-0.8959322474567024,672241
2787887686,2025-04-28,-0.8961364267613146,672241
2787887686,2025-05-05,-0.8962214795162913,672241
2787887686,2025-05-12,-0.8961476590460233,672241
2787887686,2025-05-19,-0.8959473836187579,672241
2787887686,2025-05-26,-0.8957905890083013,672241
2787887686,2025-06-02,4.604565879182639,672241
2787887686,2025-06-09,1.6045168585584224,672241
2787887686,2025-06-16,-0.895537202729652,672241
3022776581,2025-03-10,-0.23871541686243244,672241
3022776581,2025-03-17,0.26123959478460074,672241
3022776581,2025-03-24,0.26119450194676946,672241
3022776581,2025-03-31,0.7611397958553009,672241
3022776581,2025-04-07,-0.2389312088161527,672241
3022776581,2025-04-14,0.2610319679945401,672241
3022776581,2025-04-21,0.2610487975036596,672241
3022776581,2025-04-28,0.261041255392191,672241
3022776581,2025-05-05,1.2611108909829183,672241
3022776581,2025-05-12,0.2611296364022706,672241
3022776581,2025-05-19,0.26117941605687445,672241
3022776581,2025-05-26,-0.2387720433578024,672241
3022776581,2025-06-02,0.26128458688712247,672241
3022776581,2025-06-09,-0.23863099096558799,672241
3022776581,2025-06-16,-0.23855241572597694,672241
3022776731,2025-03-10,0.40618159414422617,672241
3022776731,2025-03-17,0.40619436184943847,672241
3022776731,2025-03-24,0.4061954302753492,672241
3022776731,2025-03-31,0.4062040814919955,672241
3022776731,2025-04-07,-0.09326959653323941,672241
3022776731,2025-04-14,-0.09325587910128164,672241
3022776731,2025-04-21,0.40623868935878965,672241
3022776731,2025-04-28,-0.09324568731382984,672241
3022776731,2025-05-05,-0.09323293728652413,672241
3022776731,2025-05-12,-0.09322942109856439,672241
3022776731,2025-05-19,0.40626451317531986,672241
3022776731,2025-05-26,-0.09327977576449525,672241
3022776731,2025-06-02,-0.09325880196762715,672241
3022776731,2025-06-09,-0.09324771444886493,672241
3022776731,2025-06-16,-0.09323671660300437,672241
3238598023,2025-03-10,0.3604824861322704,672241
3238598023,2025-03-17,1.3479998293754245,672241
3238598023,2025-03-24,-0.1643499168272396,672241
3238598023,2025-03-31,-0.17634560236401786,672241
3238598023,2025-04-07,-0.18810821805220865,672241
3238598023,2025-04-14,-0.19963173973722304,672241
3238598023,2025-04-21,-0.21091171103685696,672241
3238598023,2025-04-28,-0.221947189033546,672241
3238598023,2025-05-05,-0.23273586065110755,672241
3238598023,2025-05-12,-0.24327605085719434,672241
3238598023,2025-05-19,0.24643329222764068,672241
3238598023,2025-05-26,-0.26365878861734715,672241
3238598023,2025-06-02,-0.27346752979486466,672241
3238598023,2025-06-09,-0.2830341504695866,672241
3238598023,2025-06-16,0.20763484154996248,672241
3252722291,2025-03-10,-0.12221444482335042,672241
3252722291,2025-03-17,-0.1222056802848901,672241
3252722291,2025-03-24,-0.12219019160234187,672241
3252722291,2025-03-31,-0.1221728504623911,672241
3252722291,2025-04-07,-0.1221564144344058,672241
3252722291,2025-04-14,-0.12214159198531567,672241
3252722291,2025-04-21,-0.12212776827182185,672241
3252722291,2025-04-28,-0.12211425912814051,672241
3252722291,2025-05-05,0.3778977306455451,672241
3252722291,2025-05-12,-0.12209187838264741,672241
3252722291,2025-05-19,-0.1220757194146294,672241
3252722291,2025-05-26,-0.12205756567146299,672241
3252722291,2025-06-02,-0.1220399327386241,672241
3252722291,2025-06-09,-0.12202174293864376,672241
3252722291,2025-06-16,-0.12200351545217164,672241
3576081009,2025-03-10,-0.10847558033258876,672241
3576081009,2025-03-17,-0.10853065127768506,672241
3576081009,2025-03-24,-0.10853236804804664,672241
3576081009,2025-03-31,-0.1085330972420257,672241
3576081009,2025-04-07,-0.10853292565995526,672241
3576081009,2025-04-14,-0.1085318057974542,672241
3576081009,2025-04-21,0.3904762876812928,672241
3576081009,2025-04-28,-0.1085259639449493,672241
3576081009,2025-05-05,-0.10852048337661756,672241
3576081009,2025-05-12,-0.10849318506196651,672241
3576081009,2025-05-19,-0.10846535357983467,672241
3576081009,2025-05-26,-0.10841619380462086,672241
3576081009,2025-06-02,-0.10840871197660706,672241
3576081009,2025-06-09,-0.1083906095245467,672241
3576081009,2025-06-16,-0.10837225670717819,672241
3577564803,2025-03-10,4.9245479868493485,672241
3577564803,2025-03-17,4.924519905751043,672241
3577564803,2025-03-24,3.4245545711682164,672241
3577564803,2025-03-31,5.42510068195711,672241
3577564803,2025-04-07,3.425294636058954,672241
3577564803,2025-04-14,5.425915380874135,672241
3577564803,2025-04-21,3.4261687701333914,672241
3577564803,2025-04-28,3.926588194619451,672241
3577564803,2025-05-05,3.926917970997895,672241
3577564803,2025-05-12,2.9269444174222583,672241
3577564803,2025-05-19,5.927302985206287,672241
3577564803,2025-05-26,5.427345635775104,672241
3577564803,2025-06-02,4.427439741827559,672241
3577564803,2025-06-09,3.927505060507921,672241
3577564803,2025-06-16,4.9276669844417675,672241
3691275758,2025-03-10,-0.09184740210859246,672241
3691275758,2025-03-17,0.40252501280378117,672241
3691275758,2025-03-24,-0.10293947539309924,672241
3691275758,2025-03-31,-0.10835085980753284,672241
3691275758,2025-04-07,0.3862707791137705,672241
3691275758,2025-04-14,0.38100647571743956,672241
3691275758,2025-04-21,-0.12412403256143681,672241
3691275758,2025-04-28,0.3707496332609097,672241
3691275758,2025-05-05,0.3658336828802861,672241
3691275758,2025-05-12,0.36093779822151295,672241
3691275758,2025-05-19,-0.14392821602581846,672241
3691275758,2025-05-26,-0.14868266947117278,672241
3691275758,2025-06-02,0.34668008705061687,672241
3691275758,2025-06-09,-0.1579105133906395,672241
3691275758,2025-06-16,-0.16240292763836298,672241
3692477582,2025-03-10,0.0152972357837338,672241
3692477582,2025-03-17,0.015309435322065572,672241
3692477582,2025-03-24,0.015321839439574554,672241
3692477582,2025-03-31,0.01533453670385311,672241
3692477582,2025-04-07,0.015347538120083083,672241
3692477582,2025-04-14,0.015359213044342158,672241
3692477582,2025-04-21,0.5152818977223821,672241
3692477582,2025-04-28,0.015380654536344122,672241
3692477582,2025-05-05,0.01539039757152133,672241
3692477582,2025-05-12,0.015400493654080957,672241
3692477582,2025-05-19,0.015410919625517945,672241
3692477582,2025-05-26,0.015418173512018185,672241
3692477582,2025-06-02,0.015429092943027876,672241
3692477582,2025-06-09,1.0152614915915317,672241
3692477582,2025-06-16,0.015445483170185369,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.15473611840417362,672241
3867746102,2025-03-17,0.15473021717152885,672241
3867746102,2025-03-24,0.15472434602302643,672241
3867746102,2025-03-31,0.15471855645200389,672241
3867746102,2025-04-07,0.1547126149701364,672241
3867746102,2025-04-14,0.15470661209484488,672241
3867746102,2025-04-21,0.1547006012520541,672241
3867746102,2025-04-28,0.15469461642474536,672241
3867746102,2025-05-05,0.1546886830889157,672241
3867746102,2025-05-12,0.15468269768619275,672241
3867746102,2025-05-19,0.15467658237623327,672241
3867746102,2025-05-26,0.15467092517838354,672241
3867746102,2025-06-02,0.1546648728151994,672241
3867746102,2025-06-09,0.6546998121888943,672241
3867746102,2025-06-16,0.15466405109266343,672241
3880204628,2025-03-10,-0.039813386463777856,672241
3880204628,2025-03-17,-0.046021059683324456,672241
3880204628,2025-03-24,-0.05214687943724445,672241
3880204628,2025-03-31,-0.058191185855103605,672241
3880204628,2025-04-07,-0.06415350688457545,672241
3880204628,2025-04-14,-0.07003356899607147,672241
3880204628,2025-04-21,-0.07583064574398138,672241
3880204628,2025-04-28,-0.08154489260061391,672241
3880204628,2025-05-05,-0.08717630798547357,672241
3880204628,2025-05-12,-0.09272446551408503,672241
3880204628,2025-05-19,-0.09818903111980641,672241
3880204628,2025-05-26,-0.10356561297346195,672241
3880204628,2025-06-02,-0.10886354802193368,672241
3880204628,2025-06-09,-0.11407694442269986,672241
3880204628,2025-06-16,-0.11920641394676948,672241
3926767355,2025-03-10,-0.013153895610032301,672241
3926767355,2025-03-17,-0.013310375262917451,672241
3926767355,2025-03-24,-0.013489226628053658,672241
3926767355,2025-03-31,-0.01365879080540433,672241
3926767355,2025-04-07,-0.013787182964029115,672241
3926767355,2025-04-14,-0.013942521187549461,672241
3926767355,2025-04-21,-0.014059765171036492,672241
3926767355,2025-04-28,-0.01430556370822858,672241
3926767355,2025-05-05,-0.014578666544796032,672241
3926767355,2025-05-12,-0.014677646769620134,672241
3926767355,2025-05-19,-0.01476880837186656,672241
3926767355,2025-05-26,-0.01478734333988671,672241
3926767355,2025-06-02,-0.014868308546865494,672241
3926767355,2025-06-09,-0.01494655346777024,672241
3926767355,2025-06-16,-0.015023163035866482,672241
4079053893,2025-03-10,-0.4592374793642521,672241
4079053893,2025-03-17,-0.006156036866143105,672241
4079053893,2025-03-24,-0.5525865746260394,672241
4079053893,2025-03-31,-0.09864197843709535,672241
4079053893,2025-04-07,0.35574361028682067,672241
4079053893,2025-04-14,-0.18937785284720499,672241
4079053893,2025-04-21,-0.23409678920693056,672241
4079053893,2025-04-28,-0.27838015666653165,672241
4079053893,2025-05-05,-0.8222010222571999,672241
4079053893,2025-05-12,-0.8656165738405124,672241
4079053893,2025-05-19,-0.9085941482042699,672241
4079053893,2025-05-26,-0.9511797177965104,672241
4079053893,2025-06-02,0.006834671591009811,672241
4079053893,2025-06-09,-1.0349209066987033,672241
4079053893,2025-06-16,-1.0761367415276928,672241
4166277217,2025-03-10,3.84389021177303,672241
4166277217,2025-03-17,2.8444180350512815,672241
4166277217,2025-03-24,4.344778314414437,672241
4166277217,2025-03-31,5.344464462162451,672241
4166277217,2025-04-07,5.8445650238591185,672241
4166277217,2025-04-14,4.344416780372583,672241
4166277217,2025-04-21,5.344871200810024,672241
4166277217,2025-04-28,5.345353719233156,672241
4166277217,2025-05-05,4.345504886939274,672241
4166277217,2025-05-12,5.846000384347066,672241
4166277217,2025-05-19,6.346714731547322,672241
4166277217,2025-05-26,5.847304055016789,672241
4166277217,2025-06-02,5.347376019988744,672241
4166277217,2025-06-09,10.347223942297694,672241
4166277217,2025-06-16,4.8472882017016,672241
4203509252,2025-03-10,0.2235648420407636,672241
4203509252,2025-03-17,1.2235113826589368,672241
4203509252,2025-03-24,1.2234977638225155,672241
4203509252,2025-03-31,0.7235103916723749,672241
4203509252,2025-04-07,1.223497442154596,672241
4203509252,2025-04-14,0.22353472312943862,672241
4203509252,2025-04-21,1.2235119996442343,672241
4203509252,2025-04-28,0.22355439885062034,672241
4203509252,2025-05-05,0.22356909044283646,672241
4203509252,2025-05-12,0.22358171652902792,672241
4203509252,2025-05-19,0.22359591502649145,672241
4203509252,2025-05-26,1.7236336796355802,672241
4203509252,2025-06-02,0.7236049601930077,672241
4203509252,2025-06-09,0.22359594386498138,672241
4203509252,2025-06-16,1.2236427217058279,672241
4233243369,2025-03-10,0.1438077721081616,672241
4233243369,2025-03-17,0.14397715412222467,672241
4233243369,2025-03-24,0.1441163397477052,672241
4233243369,2025-03-31,0.6441375626657421,672241
4233243369,2025-04-07,0.6439940172926466,672241
4233243369,2025-04-14,0.14375249445851945,672241
4233243369,2025-04-21,0.6436374946737784,672241
4233243369,2025-04-28,0.6438270887394455,672241
4233243369,2025-05-05,0.14405556957886984,672241
4233243369,2025-05-12,8.144298456457843,672241
4233243369,2025-05-19,8.1442958352628,672241
4233243369,2025-05-26,0.1440775854335517,672241
4233243369,2025-06-02,0.14382828191823555,672241
4233243369,2025-06-09,0.14361311763636692,672241
4233243369,2025-06-16,0.14370351525428665,672241
4244979510,2025-03-10,0.00011454510727959555,672241
4244979510,2025-03-17,0.0002782529237277398,672241
4244979510,2025-03-24,0.0004517933463502599,672241
4244979510,2025-03-31,0.000632293932235295,672241
4244979510,2025-04-07,3.0008284843670303,672241
4244979510,2025-04-14,5.500952582804073,672241
4244979510,2025-04-21,5.501000816819061,672241
4244979510,2025-04-28,3.5010072140405764,672241
4244979510,2025-05-05,2.500949739206084,672241
4244979510,2025-05-12,3.500834100289322,672241
4244979510,2025-05-19,1.5006657782274013,672241
4244979510,2025-05-26,1.5005180249478394,672241
4244979510,2025-06-02,2.0003818457585085,672241
4244979510,2025-06-09,0.00034001421206286686,672241
4244979510,2025-06-16,0.0003164351477813465,672241
4293110694,2025-03-10,0.03507420121646914,672241
4293110694,2025-03-17,0.033785253752880405,672241
4293110694,2025-03-24,0.03263356609228402,672241
4293110694,2025-03-31,0.03160766534711185,672241
4293110694,2025-04-07,0.030696570917532837,672241
4293110694,2025-04-14,0.029889881916727458,672241
4293110694,2025-04-21,0.029177810901495058,672241
4293110694,2025-04-28,0.0285512142641242,672241
4293110694,2025-05-05,0.028001599336808146,672241
4293110694,2025-05-12,0.027521103141174775,672241
4293110694,2025-05-19,0.027102480134036027,672241
4293110694,2025-05-26,0.026739064475073133,672241
4293110694,2025-06-02,0.026424744293965054,672241
4293110694,2025-06-09,0.0261539246468696,672241
4293110694,2025-06-16,0.025921479445835054,672241
4299736790,2025-03-10,0.0044818989723378055,672241
4299736790,2025-03-17,0.004472437041430272,672241
4299736790,2025-03-24,0.004467963194639525,672241
4299736790,2025-03-31,0.004469054201237551,672241
4299736790,2025-04-07,0.004475908020088088,672241
4299736790,2025-04-14,0.004488316503030464,672241
4299736790,2025-04-21,0.004505371853996024,672241
4299736790,2025-04-28,0.0045253844504980455,672241
4299736790,2025-05-05,0.004545617722772923,672241
4299736790,2025-05-12,0.004562256953345091,672241
4299736790,2025-05-19,0.0045700605655974655,672241
4299736790,2025-05-26,0.004554182863967901,672241
4299736790,2025-06-02,0.5045698340452196,672241
4299736790,2025-06-09,0.004581138224969417,672241
4299736790,2025-06-16,0.004606613968836163,672241
4299740219,2025-03-10,4.03524472564181,672241
4299740219,2025-03-17,4.035418340965996,672241
4299740219,2025-03-24,4.035577347024633,672241
4299740219,2025-03-31,4.035702265552023,672241
4299740219,2025-04-07,4.035805372980202,672241
4299740219,2025-04-14,4.035870780893642,672241
4299740219,2025-04-21,4.035919815334938,672241
4299740219,2025-04-28,4.035964580733337,672241
4299740219,2025-05-05,4.035978289504254,672241
4299740219,2025-05-12,4.035941295355742,672241
4299740219,2025-05-19,4.035891913442226,672241
4299740219,2025-05-26,4.034946261418038,672241
4299740219,2025-06-02,7.036597080778656,672241
4299740219,2025-06-09,5.535492702699528,672241
4299740219,2025-06-16,7.03628354115079,672241
4391268112,2025-03-10,1.466797166079174,672241
4391268112,2025-03-17,1.4667667091455385,672241
4391268112,2025-03-24,1.4667503595366698,672241
4391268112,2025-03-31,1.4667362429265292,672241
4391268112,2025-04-07,1.4667004039556595,672241
4391268112,2025-04-14,1.4666405151291293,672241
4391268112,2025-04-21,1.4665705814884213,672241
4391268112,2025-04-28,1.4665052381914985,672241
4391268112,2025-05-05,1.4664512585793343,672241
4391268112,2025-05-12,1.4664067824100697,672241
4391268112,2025-05-19,1.466381003858522,672241
4391268112,2025-05-26,1.466383848571914,672241
4391268112,2025-06-02,1.4663748345746448,672241
4391268112,2025-06-09,1.4663588751394403,672241
4391268112,2025-06-16,1.4663385744946666,672241
4396560443,2025-03-10,0.4947553307800471,672241
4396560443,2025-03-17,0.49475692584895137,672241
4396560443,2025-03-24,0.4947599175042116,672241
4396560443,2025-03-31,0.4947617664703679,672241
4396560443,2025-04-07,0.49476464943747783,672241
4396560443,2025-04-14,0.49476760567823336,672241
4396560443,2025-04-21,0.49476921612059865,672241
4396560443,2025-04-28,0.49477130097316613,672241
4396560443,2025-05-05,0.4947719597843152,672241
4396560443,2025-05-12,0.494773389148129,672241
4396560443,2025-05-19,0.4947750945453612,672241
4396560443,2025-05-26,0.4947644677233404,672241
4396560443,2025-06-02,0.4947662880087635,672241
4396560443,2025-06-09,0.4947692199718725,672241
4396560443,2025-06-16,0.494772969463003,672241
4475480724,2025-03-10,6.440365223051071,672241
4475480724,2025-03-17,6.440352683324523,672241
4475480724,2025-03-24,6.44033632130963,672241
4475480724,2025-03-31,6.44032012342626,672241
4475480724,2025-04-07,6.440318189612435,672241
4475480724,2025-04-14,6.440330593751149,672241
4475480724,2025-04-21,6.44035575822228,672241
4475480724,2025-04-28,6.440390018679397,672241
4475480724,2025-05-05,6.440426042619819,672241
4475480724,2025-05-12,6.440458830489776,672241
4475480724,2025-05-19,6.440514325084565,672241
4475480724,2025-05-26,6.440531942219829,672241
4475480724,2025-06-02,6.440579926783153,672241
4475480724,2025-06-09,6.440598603054942,672241
4475480724,2025-06-16,6.440606336135921,672241
4475481627,2025-03-10,1.7208545860442603,672241
4475481627,2025-03-17,1.7552335323295132,672241
4475481627,2025-03-24,1.7885579498769335,672241
4475481627,2025-03-31,1.8209118282669563,672241
4475481627,2025-04-07,1.8523714949952141,672241
4475481627,2025-04-14,1.8830076190303118,672241
4475481627,2025-04-21,1.9128859622101266,672241
4475481627,2025-04-28,1.9420689586522948,672241
4475481627,2025-05-05,1.97061740111561,672241
4475481627,2025-05-12,1.998591481591042,672241
4475481627,2025-05-19,2.0260532943985305,672241
4475481627,2025-05-26,2.0530722480468158,672241
4475481627,2025-06-02,2.079720772592294,672241
4475481627,2025-06-09,2.106079132783024,672241
4475481627,2025-06-16,2.1322374110372,672241
4475482043,2025-03-10,0.13745121557700807,672241
4475482043,2025-03-17,0.14175550033885811,672241
4475482043,2025-03-24,0.14601665792112134,672241
4475482043,2025-03-31,0.1502344603831495,672241
4475482043,2025-04-07,0.15440873977481215,672241
4475482043,2025-04-14,0.15853933795958938,672241
4475482043,2025-04-21,0.16262607723791989,672241
4475482043,2025-04-28,0.16666883353459733,672241
4475482043,2025-05-05,0.17066823118959765,672241
4475482043,2025-05-12,0.17462344181439168,672241
4475482043,2025-05-19,0.1785336278201598,672241
4475482043,2025-05-26,0.18239791398431857,672241
4475482043,2025-06-02,0.18621914170260018,672241
4475482043,2025-06-09,0.1899956679056749,672241
4475482043,2025-06-16,0.19372740181965917,672241
4486038235,2025-03-10,0.3133317889375482,672241
4486038235,2025-03-17,0.313307317534456,672241
4486038235,2025-03-24,0.31332173015132425,672241
4486038235,2025-03-31,0.3133636654757563,672241
4486038235,2025-04-07,0.3133827826040724,672241
4486038235,2025-04-14,0.3133565870458991,672241
4486038235,2025-04-21,0.31329841117046,672241
4486038235,2025-04-28,0.31323101625721345,672241
4486038235,2025-05-05,0.313169302688,672241
4486038235,2025-05-12,0.3131190514330423,672241
4486038235,2025-05-19,0.31307750983388916,672241
4486038235,2025-05-26,0.3130342276793002,672241
4486038235,2025-06-02,0.3129850634958468,672241
4486038235,2025-06-09,0.3129288010536152,672241
4486038235,2025-06-16,0.3128787871634762,672241
4486038328,2025-03-10,0.5447802413431525,672241
4486038328,2025-03-17,0.5620559096944361,672241
4486038328,2025-03-24,0.5791630147022542,672241
4486038328,2025-03-31,0.5960870841995202,672241
4486038328,2025-04-07,0.6128302797296922,672241
4486038328,2025-04-14,0.6293945275302336,672241
4486038328,2025-04-21,0.6457648119076291,672241
4486038328,2025-04-28,0.6619744328311123,672241
4486038328,2025-05-05,0.6780085571833943,672241
4486038328,2025-05-12,0.693852548296096,672241
4486038328,2025-05-19,0.7095576850489919,672241
4486038328,2025-05-26,0.7249258330594015,672241
4486038328,2025-06-02,0.7402434891647707,672241
4486038328,2025-06-09,0.7553757561288281,672241
4486038328,2025-06-16,0.7703237528734621,672241
4486038387,2025-03-10,0.243595990993517,672241
4486038387,2025-03-17,0.24360598393324628,672241
4486038387,2025-03-24,0.24361448736599836,672241
4486038387,2025-03-31,0.2436217257098028,672241
4486038387,2025-04-07,0.24363019911972036,672241
4486038387,2025-04-14,0.24364072998616737,672241
4486038387,2025-04-21,0.24365135252727904,672241
4486038387,2025-04-28,0.24365981968382477,672241
4486038387,2025-05-05,0.24366691882313396,672241
4486038387,2025-05-12,0.2436770223623877,672241
4486038387,2025-05-19,0.24369248510611374,672241
4486038387,2025-05-26,0.24370206331497615,672241
4486038387,2025-06-02,0.24372265007784283,672241
4486038387,2025-06-09,0.24373919170194164,672241
4486038387,2025-06-16,0.24374979083398765,672241
4636511797,2025-03-10,1.0000934369813232,672241
4636511797,2025-03-17,1.0001127716547547,672241
4636511797,2025-03-24,1.000198560521121,672241
4636511797,2025-03-31,1.000326196115894,672241
4636511797,2025-04-07,1.0004101533069814,672241
4636511797,2025-04-14,1.0004829984814276,672241
4636511797,2025-04-21,1.000561087948837,672241
4636511797,2025-04-28,1.0005333287224996,672241
4636511797,2025-05-05,1.0003997553241117,672241
4636511797,2025-05-12,1.0002939948877918,672241
4636511797,2025-05-19,1.0001997423402447,672241
4636511797,2025-05-26,1.0000359697207954,672241
4636511797,2025-06-02,0.9998728642662108,672241
4636511797,2025-06-09,0.9997495321982184,672241
4636511797,2025-06-16,0.9995972006245499,672241
4709870548,2025-03-10,1.536699667575608,672241
4709870548,2025-03-17,1.536616814426413,672241
4709870548,2025-03-24,1.5366091864418254,672241
4709870548,2025-03-31,1.5366451012779567,672241
4709870548,2025-04-07,1.536687991811682,672241
4709870548,2025-04-14,1.5367163639236714,672241
4709870548,2025-04-21,1.5367263114929475,672241
4709870548,2025-04-28,1.5367240446855046,672241
4709870548,2025-05-05,1.5367200886730112,672241
4709870548,2025-05-12,1.5367231039748261,672241
4709870548,2025-05-19,1.5367378934093603,672241
4709870548,2025-05-26,1.5367636381537977,672241
4709870548,2025-06-02,1.5367960924272068,672241
4709870548,2025-06-09,1.536828984322054,672241
4709870548,2025-06-16,1.5368555681901839,672241
4723833696,2025-03-10,0.14031533734130752,672241
4723833696,2025-03-17,0.14009287932271852,672241
4723833696,2025-03-24,0.6399437818962659,672241
4723833696,2025-03-31,1.139827856866702,672241
4723833696,2025-04-07,0.6398112393621151,672241
4723833696,2025-04-14,1.1397541359923093,672241
4723833696,2025-04-21,7.6399547865369595,672241
4723833696,2025-04-28,-0.36027059507092196,672241
4723833696,2025-05-05,1.1396469011005923,672241
4723833696,2025-05-12,2.139550156755522,672241
4723833696,2025-05-19,-0.3603588369065647,672241
4723833696,2025-05-26,0.1397405604915718,672241
4723833696,2025-06-02,2.6399729722669836,672241
4723833696,2025-06-09,7.640251056947953,672241
4723833696,2025-06-16,2.6402916294540515,672241
4723910471,2025-03-10,1.844149745557258,672241
