sku_id,category_id,period,qty_total
42997403955,672241,2025-03-03,0.4485532641833776
42997420495,672241,2024-11-25,2.7998061159957564
42997420495,672241,2024-12-02,2.7998844038248145
42997420495,672241,2024-12-09,2.7999062522607736
42997420495,672241,2024-12-16,2.7998887101163126
42997420495,672241,2024-12-23,2.7999430063633532
42997420495,672241,2024-12-30,2.800183271569769
42997420495,672241,2025-01-06,2.800594100158053
42997420495,672241,2025-01-13,2.8011148643002066
42997420495,672241,2025-01-20,2.801637408944683
42997420495,672241,2025-01-27,2.802055131326097
42997420495,672241,2025-02-03,2.8022944634575766
42997420495,672241,2025-02-10,2.8023568219108883
42997420495,672241,2025-02-17,2.8022912267860947
42997420495,672241,2025-02-24,2.802173671598362
42997420495,672241,2025-03-03,2.802058036294913
42997421911,672241,2024-11-25,5.391752485654347
42997421911,672241,2024-12-02,5.391727805624878
42997421911,672241,2024-12-09,5.391646727937174
42997421911,672241,2024-12-16,5.3915383394366865
42997421911,672241,2024-12-23,5.391423588174643
42997421911,672241,2024-12-30,5.391300934044788
42997421911,672241,2025-01-06,5.391145116144178
42997421911,672241,2025-01-13,5.390949287874129
42997421911,672241,2025-01-20,5.390733325578935
42997421911,672241,2025-01-27,5.390547024363997
42997421911,672241,2025-02-03,5.390427842667307
42997421911,672241,2025-02-10,5.390377235985013
42997421911,672241,2025-02-17,5.390381595303618
42997421911,672241,2025-02-24,5.390428874472848
42997421911,672241,2025-03-03,5.390512348119162
42997424093,672241,2024-11-25,1.0309649011945687
42997424093,672241,2024-12-02,1.030852172303249
42997424093,672241,2024-12-09,1.0308104888081586
42997424093,672241,2024-12-16,1.030811171336051
42997424093,672241,2024-12-23,1.030820333525015
42997424093,672241,2024-12-30,1.0308388588153106
42997424093,672241,2025-01-06,1.030881071847012
42997424093,672241,2025-01-13,1.0309482892361523
42997424093,672241,2025-01-20,1.0310501199507045
42997424093,672241,2025-01-27,1.0311882325937538
42997424093,672241,2025-02-03,1.0313566660483393
42997424093,672241,2025-02-10,1.0315302809829316
42997424093,672241,2025-02-17,1.0317024477660737
42997424093,672241,2025-02-24,1.0318438075229444
42997424093,672241,2025-03-03,1.0319497055955809
42997426167,672241,2024-11-25,5.596792433621696
42997426167,672241,2024-12-02,5.596896951372502
42997426167,672241,2024-12-09,5.596992778776052
42997426167,672241,2024-12-16,5.597077954651798
42997426167,672241,2024-12-23,5.597160418227056
42997426167,672241,2024-12-30,5.597228655831923
42997426167,672241,2025-01-06,5.597276988855617
42997426167,672241,2025-01-13,5.597315376731403
42997426167,672241,2025-01-20,5.597352411567672
42997426167,672241,2025-01-27,5.597388763419256
42997426167,672241,2025-02-03,5.5974167624370255
42997426167,672241,2025-02-10,5.597429604691402
42997426167,672241,2025-02-17,5.597423538831022
42997426167,672241,2025-02-24,5.597403409634116
42997426167,672241,2025-03-03,5.597373227640321
42997428553,672241,2024-11-25,4.625211553028615
42997428553,672241,2024-12-02,4.624968169758281
42997428553,672241,2024-12-09,4.624813117845612
42997428553,672241,2024-12-16,4.624722716452499
42997428553,672241,2024-12-23,4.624685428457831
42997428553,672241,2024-12-30,4.624685031069319
42997428553,672241,2025-01-06,4.624683995107602
42997428553,672241,2025-01-13,4.624665437506117
42997428553,672241,2025-01-20,4.624617178984113
42997428553,672241,2025-01-27,4.6245582634161195
42997428553,672241,2025-02-03,4.624480271826737
42997428553,672241,2025-02-10,4.624383479116558
42997428553,672241,2025-02-17,4.624284965405116
42997428553,672241,2025-02-24,4.6241903910609485
42997428553,672241,2025-03-03,4.62410925125114
42997430687,672241,2024-11-25,5.999754987935324
42997430687,672241,2024-12-02,5.999532717701858
42997430687,672241,2024-12-09,5.999346996177719
42997430687,672241,2024-12-16,5.99921250684959
42997430687,672241,2024-12-23,5.999141079329732
42997430687,672241,2024-12-30,5.999117101828743
42997430687,672241,2025-01-06,5.999092717572578
42997430687,672241,2025-01-13,5.999037982749333
42997430687,672241,2025-01-20,5.998959817637478
42997430687,672241,2025-01-27,5.99888950769633
42997430687,672241,2025-02-03,5.998826961896994
42997430687,672241,2025-02-10,5.998805771787248
42997430687,672241,2025-02-17,5.998878713836119
42997430687,672241,2025-02-24,5.999056188241141
42997430687,672241,2025-03-03,5.999380511905004
43159436683,672241,2024-11-25,0.09555677022549804
43159436683,672241,2024-12-02,0.09624138097651679
43159436683,672241,2024-12-09,0.09688527248195321
43159436683,672241,2024-12-16,0.09748695294016634
43159436683,672241,2024-12-23,0.0979475203314783
43159436683,672241,2024-12-30,0.09837853638828267
43159436683,672241,2025-01-06,0.0988916254542122
43159436683,672241,2025-01-13,0.09938771674409756
43159436683,672241,2025-01-20,0.09986505077062705
43159436683,672241,2025-01-27,0.10032187828698277
43159436683,672241,2025-02-03,0.10075637385185691
43159436683,672241,2025-02-10,0.10106936819463538
43159436683,672241,2025-02-17,0.10137227895594418
43159436683,672241,2025-02-24,0.10177636400397612
43159436683,672241,2025-03-03,0.10208518648518976
43159436938,672241,2024-11-25,0.0
43159436938,672241,2024-12-02,0.0
43159436938,672241,2024-12-09,0.0
43159436938,672241,2024-12-16,0.0
43159436938,672241,2024-12-23,0.0
43159436938,672241,2024-12-30,0.0
43159436938,672241,2025-01-06,0.0
43159436938,672241,2025-01-13,0.0
43159436938,672241,2025-01-20,0.0
43159436938,672241,2025-01-27,0.0
43159436938,672241,2025-02-03,0.0
43159436938,672241,2025-02-10,0.0
43159436938,672241,2025-02-17,0.0
43159436938,672241,2025-02-24,0.0
43159436938,672241,2025-03-03,0.0
43292170418,672241,2024-11-25,0.05769020666011987
43292170418,672241,2024-12-02,0.05769033320432116
43292170418,672241,2024-12-09,0.057690413183675966
43292170418,672241,2024-12-16,0.057690445585051875
43292170418,672241,2024-12-23,0.0576904305232145
43292170418,672241,2024-12-30,0.05769035746506934
